"cell_id","cell_index","regime","regime_label","tau0","n","domain_length","stage","rep","seed","status","error_message","loglik_matern","loglik_iid","delta","selection","fitted_range","fitted_sigma","fitted_beta","range_over_mesh","iid_mean","iid_sigma"
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",1,21260414,"ok",NA,-68.8568051670851,-68.3792526910027,-0.477552476082366,"iid",0.000817788713322309,1.9452731443649,0.280778894192403,0.0163557742664462,0.28400805185788,0.532495914434769
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",2,21260415,"ok",NA,-50.8545265307952,-50.6487457156412,-0.205780815153943,"iid",0.00209787863235963,0.933955016647564,0.259715909316337,0.0419575726471927,0.260429987075348,0.409512443734937
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",3,21260416,"ok",NA,-55.4449133622097,-56.8522983234049,1.40738496119525,"matern",0.0181322163454815,0.44385972994967,0.212582628309513,0.362644326909629,0.214850661466677,0.450049569007039
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",4,21260417,"ok",NA,-60.0511730055772,-60.1581140234616,0.106941017884367,"matern",0.00021278454676729,3.35632817473252,0.293393455600075,0.0042556909353458,0.300341931234487,0.47269591685684
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",5,21260418,"ok",NA,-59.8269995492593,-59.2846101113816,-0.542389437877745,"iid",0.000890680883690399,1.63477170039029,0.412587228696324,0.017813617673808,0.413547288975526,0.466637829529153
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",6,21260419,"ok",NA,-66.9983167021817,-66.6532777899356,-0.345038912246054,"iid",0.00027879944219659,3.24262412792193,0.402273646324716,0.00557598884393181,0.402686488037793,0.519507226142604
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",7,21260420,"ok",NA,-66.1446257929524,-66.9505298088443,0.80590401589194,"matern",0.000306160829724162,3.06040225147319,0.286354773609955,0.00612321659448325,0.27865018309316,0.52172713559852
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",8,21260421,"ok",NA,-59.7220924674946,-60.1946735383425,0.472581070847866,"matern",0.000354683513716935,2.58862389404702,0.376300585784434,0.00709367027433871,0.376755222220295,0.472950656266582
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",9,21260422,"ok",NA,-58.1780862805573,-58.0637682188324,-0.114318061724958,"iid",0.000896522768731938,1.59116478472367,0.279324841543095,0.0179304553746388,0.285171551153631,0.458260706926493
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",10,21260423,"ok",NA,-54.8660451021126,-54.348726315278,-0.517318786834579,"iid",0.000275424437550686,2.72735642720319,0.247439341179323,0.00550848875101372,0.249756220114113,0.433392700877964
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",11,21260424,"ok",NA,-70.7681237488243,-70.6720894146412,-0.0960343341831447,"iid",0.00146733208165447,1.49522727852755,0.318743446286921,0.0293466416330895,0.311804953367002,0.550127293853701
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",12,21260425,"ok",NA,-64.8724011102677,-65.3103266611169,0.437925550849201,"matern",0.00110057835703204,1.58634202558807,0.358942605792726,0.0220115671406407,0.352031356176727,0.509564882190856
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",13,21260426,"ok",NA,-73.6474065281316,-73.0632643209822,-0.58414220714937,"iid",0.000199873797465893,4.20764320973024,0.242308901616039,0.00399747594931785,0.239956191012314,0.568988097449327
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",14,21260427,"ok",NA,-72.7276012688104,-72.4583783912913,-0.269222877519013,"iid",0.000151824126170189,4.76706056338036,0.327541074686937,0.00303648252340378,0.329519385063699,0.56417035869889
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",15,21260428,"ok",NA,-52.9137623505688,-53.1510965882281,0.237334237659354,"matern",0.0063500773503867,0.574858484178221,0.233626192707425,0.127001547007734,0.235181387114559,0.425568988109143
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",16,21260429,"ok",NA,-58.4098059252207,-59.3132671898231,0.903461264602385,"matern",0.000570190002912069,2.00437502783858,0.205910417023897,0.0114038000582414,0.197851638673068,0.466835717818433
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",17,21260430,"ok",NA,-61.9428881193155,-62.6015481289448,0.658660009629301,"matern",0.00100832039441091,1.5882297282218,0.391013538638444,0.0201664078882182,0.395806088729263,0.489934334041627
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",18,21260431,"ok",NA,-67.9835755814853,-67.3962113583732,-0.587364223112104,"iid",0.000245056680331761,3.50678621410013,0.321249213889068,0.00490113360663522,0.32024253525103,0.525068748821843
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",19,21260432,"ok",NA,-78.5739947813099,-78.6296900137041,0.0556952323942141,"matern",4.32319956965441e-05,9.69539125714348,0.202268640057229,0.000864639913930882,0.211524934050173,0.614864309379016
"increasing_domain__tau0_0.5__n_80",10,"increasing_domain","increasing-domain",0.5,80,1,"pilot",20,21260433,"ok",NA,-58.1702490311544,-57.9355524340533,-0.234696597101163,"iid",0.00588195009451251,0.642611529204063,0.292838468149125,0.11763900189025,0.288062040771957,0.457386926598799
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",1,21360414,"ok",NA,-34.5854560843418,-17.1327187228259,-17.4527373615159,"iid",0.0186821723992404,1.15377533517863e-06,0.294493934742321,0.373643447984807,0.294493932732072,0.18036818225142
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",2,21360415,"ok",NA,-19.4006967556859,-19.0403304761034,-0.360366279582465,"iid",0.000336545717470496,1.04808151758013,0.28235112147032,0.00673091434940993,0.282099252530408,0.185156288546967
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",3,21360416,"ok",NA,-31.2537357064052,-31.6984537005991,0.444717994193937,"matern",2.525828074904e-05,4.46760563037574,0.298021425411504,0.000505165614980801,0.29868443044281,0.2168351203301
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",4,21360417,"ok",NA,-28.3541383790219,-13.6203090422166,-14.7338293368053,"iid",1.41959368824337,2.73873746226387e-08,0.251211174965042,28.3918737648673,0.251211183292326,0.17151392495319
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",5,21360418,"ok",NA,-17.6491264564477,-17.5881127556179,-0.0610137008297755,"iid",0.000229209520562185,1.24402649791093,0.316739214537728,0.00458419041124371,0.317772018904271,0.18151237587533
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",6,21360419,"ok",NA,-30.2870629508512,-30.2078703677413,-0.0791925831099007,"iid",0.00742559538550813,0.271081677611357,0.293994207923248,0.148511907710163,0.294916267284005,0.213098919540358
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",7,21360420,"ok",NA,-22.7356129202671,-22.7385428701385,0.00292994987145789,"matern",0.00955125370470688,0.224972929989826,0.296740346102803,0.191025074094138,0.296677275586148,0.194415931831268
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",8,21360421,"ok",NA,-36.2937430406992,-36.465475769807,0.171732729107816,"matern",0.00991276341031681,0.261713801342036,0.269929483568903,0.198255268206336,0.26866172059844,0.228823279321228
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",9,21360422,"ok",NA,-10.8199974913114,-10.8084502155361,-0.0115472757752713,"iid",0.000104442241148811,1.66824510399694,0.278194626660387,0.00208884482297623,0.279010260965156,0.164376138960368
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",10,21360423,"ok",NA,-37.97394266583,-38.2989959986038,0.325053332773791,"matern",0.000783096231316462,0.864873864213822,0.282144710486609,0.0156619246263292,0.283540112752755,0.233455484739425
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",11,21360424,"ok",NA,-28.0184739788698,-29.7468156494392,1.72834167056946,"matern",0.0169916687136283,0.210220236153417,0.281116108441151,0.339833374272565,0.28239317643787,0.211944171481964
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",12,21360425,"ok",NA,-99.0357920932066,-46.5418599894166,-52.4939321037901,"iid",1.19151196414397e-05,0.000189806530808665,0.277083139754721,0.000238302392828793,0.27708313979952,0.254475323850623
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",13,21360426,"ok",NA,-30.8962844862705,-15.071913950746,-15.8243705355245,"iid",0.5506844817832,2.85599032437945e-07,0.279569959643635,11.013689635664,0.279569959670854,0.175180171555755
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",14,21360427,"ok",NA,-49.6203856801851,-25.022001239778,-24.5983844404071,"iid",0.00580836648064118,1.61916127955449e-06,0.315570915781433,0.116167329612824,0.315571016552699,0.20012532127098
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",15,21360428,"ok",NA,-36.1341896771569,-17.9822804787324,-18.1519091984245,"iid",1.70958238030586,6.99461880288337e-08,0.284082835550912,34.1916476061172,0.284082735993125,0.182502161495921
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",16,21360429,"ok",NA,-47.7452233197938,-24.0794768960293,-23.6657464237645,"iid",0.490538672002459,1.24882015724956e-07,0.315377590403251,9.81077344004919,0.31537759179999,0.197768927362748
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",17,21360430,"ok",NA,-48.4194961593238,-24.4196707980998,-23.999825361224,"iid",0.00833265011147683,7.36672670988528e-06,0.26707736023703,0.166653002229537,0.267077330650515,0.198619732990869
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",18,21360431,"ok",NA,-33.2534088157882,-16.3947337612152,-16.858675054573,"iid",0.00109918634872167,8.95104122234019e-06,0.323614856090157,0.0219837269744334,0.323614855938322,0.178512337045072
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",19,21360432,"ok",NA,-48.2890588141769,-24.353973417822,-23.9350853963549,"iid",0.00219757657469177,1.17676138345688e-05,0.311741697686304,0.0439515314938353,0.311741714298916,0.198455155453378
"increasing_domain__tau0_0.2__n_160",11,"increasing_domain","increasing-domain",0.2,160,2,"pilot",20,21360433,"ok",NA,-20.1559815850938,-20.7176766228662,0.561695037772424,"matern",0.0129531057921237,0.200207059580039,0.268773352346877,0.259062115842475,0.268791171165874,0.189359279282201
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",1,21460414,"ok",NA,-126.036676070786,-125.66621808772,-0.370457983065705,"iid",0.000267981931021005,3.12756577886129,0.28520350880232,0.00535963862042009,0.284789546334059,0.491590769306469
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",2,21460415,"ok",NA,-133.399949843974,-133.415748147733,0.0157983037591407,"matern",0.000142501507060668,4.52433012993334,0.36776021779856,0.00285003014121337,0.370072878162814,0.519914429989057
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",3,21460416,"ok",NA,-111.55000707558,-112.011537192862,0.46153011728174,"matern",0.00854985317606577,0.53490672198175,0.282484657407644,0.170997063521315,0.285736112838867,0.444370924805592
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",4,21460417,"ok",NA,-128.062970991633,-128.214021464347,0.151050472714246,"matern",0.000202494980529268,3.65242728669583,0.316791348106672,0.00404989961058536,0.319657401533066,0.500775477681315
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",5,21460418,"ok",NA,-133.24034050446,-132.766974424588,-0.473366079872619,"iid",0.000279201912337631,3.22784053880913,0.264982635324328,0.00558403824675262,0.26491892053931,0.517498473429135
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",6,21460419,"ok",NA,-129.480611249395,-129.413333775576,-0.0672774738191038,"iid",0.0028249563530583,0.996044022620802,0.278230618938521,0.056499127061166,0.275987869676608,0.505141622750556
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",7,21460420,"ok",NA,-117.550304461802,-117.096375836854,-0.453928624947991,"iid",0.000311841776748829,2.72364708958888,0.324851325609473,0.00623683553497657,0.32624089065027,0.461572249316426
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",8,21460421,"ok",NA,-119.73701429908,-119.896912346408,0.159898047328113,"matern",0.000178996789636918,3.65522173910732,0.284677830345732,0.00357993579273836,0.285874706775072,0.471236912818843
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",9,21460422,"ok",NA,-130.735330193238,-130.177419031194,-0.557911162043752,"iid",9.44069345989959e-05,5.4510481064557,0.266485138792138,0.00188813869197992,0.265357617743353,0.507937726980281
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",10,21460423,"ok",NA,-104.250799216322,-103.782646350955,-0.468152865366221,"iid",2.55202159233889e-06,27.2280403987196,0.269977768095277,5.10404318467779e-05,0.270315425519321,0.417437180568224
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",11,21460424,"ok",NA,-122.132499060557,-121.560014910988,-0.572484149568822,"iid",0.000813047287875749,1.74582765866394,0.356691642803866,0.016260945757515,0.355795283612758,0.477042186859552
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",12,21460425,"ok",NA,-138.43181669434,-138.782616452453,0.350799758112657,"matern",9.80181350612117e-05,5.65592162490576,0.284045679365575,0.00196036270122423,0.279204960985502,0.540224631613398
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",13,21460426,"ok",NA,-117.77578447584,-119.169237998194,1.39345352235489,"matern",0.00729386741506854,0.595846779307134,0.347133288977559,0.145877348301371,0.350390256626688,0.468712405808136
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",14,21460427,"ok",NA,-114.678395926066,-114.457326125383,-0.221069800682983,"iid",5.607061499408e-25,62879579926.0558,0.286212684718539,1.1214122998816e-23,0.283679368439888,0.452589787851384
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",15,21460428,"ok",NA,-129.332133231141,-128.955270286606,-0.376862944534537,"iid",8.64189851913236e-05,5.6404769991587,0.243729620224111,0.00172837970382647,0.241519098423277,0.503470770537027
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",16,21460429,"ok",NA,-121.318540828349,-121.589487720449,0.27094689210071,"matern",6.47072405173887e-30,19450973654250.1,0.308902442479238,1.29414481034777e-28,0.312337508323463,0.477145513248921
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",17,21460430,"ok",NA,-123.53123303063,-123.108738427418,-0.422494603211646,"iid",0.000249056375075953,3.18521503074383,0.285067819887718,0.00498112750151907,0.283281097455418,0.482493104482721
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",18,21460431,"ok",NA,-131.655887932296,-131.224564182644,-0.431323749651824,"iid",6.61298570764071e-36,20734616656648572,0.290946728616948,1.32259714152814e-34,0.288890420858303,0.51178804195947
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",19,21460432,"ok",NA,-126.328244380425,-126.188709175559,-0.139535204865695,"iid",0.000306387463620987,2.93171652414549,0.340204706229572,0.00612774927241974,0.342841426903594,0.493464361009941
"increasing_domain__tau0_0.5__n_160",12,"increasing_domain","increasing-domain",0.5,160,2,"pilot",20,21460433,"ok",NA,-132.070638718106,-131.821001120567,-0.249637597539163,"iid",0.000141108797183823,4.50268379929435,0.275165473306766,0.00282217594367645,0.272283804951656,0.513990677948492
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",1,21560414,"matern_error","non-finite finite-difference value [1]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",2,21560415,"ok",NA,-81.8553673467836,-41.1120066237834,-40.7433607230002,"iid",1.12568363832278,7.96481978807239e-08,0.272803233364472,22.5136727664557,0.272803228619992,0.188954490406723
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",3,21560416,"ok",NA,-90.4418824024381,-45.585774839429,-44.8561075630091,"iid",0.279752978034157,1.04104705517781e-07,0.328915224285989,5.59505956068315,0.328915142336981,0.194552253791268
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",4,21560417,"ok",NA,-66.1713304374719,-32.6026308660071,-33.5686995714648,"iid",0.115541414877956,9.04641856835052e-08,0.344268256336235,2.31082829755912,0.344268284010256,0.178277174215274
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",5,21560418,"ok",NA,-48.9914252689587,-48.6716127451799,-0.319812523778836,"iid",0.000190063872454362,1.4963445533617,0.299319979920143,0.00380127744908725,0.299176136896664,0.198409760970761
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",6,21560419,"ok",NA,-58.4457192973646,-59.3727138865328,0.926994589168146,"matern",0.000141726941855874,1.84449769650736,0.298277458980185,0.00283453883711748,0.299474919484452,0.211792760957071
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",7,21560420,"ok",NA,-85.8540493642009,-43.2109824862089,-42.643066877992,"iid",1.86658937898548,2.99166020948177e-08,0.290841749037609,37.3317875797095,0.290841948544773,0.191581081085117
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",8,21560421,"ok",NA,-98.3514109177159,-49.5989825211117,-48.7524283966042,"iid",0.000239910766135901,2.51381586243504e-05,0.282341762028698,0.00479821532271803,0.28234176387708,0.199568991400033
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",9,21560422,"ok",NA,-96.4215715261898,-48.6290473756506,-47.7925241505392,"iid",10.2035084554458,7.02011762923457e-09,0.302111783845104,204.070169108917,0.302111785903183,0.198356575324762
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",10,21560423,"ok",NA,-104.204075458186,-52.5050748633619,-51.6990005948238,"iid",72.7368679752249,2.21313248117924e-09,0.314961060223824,1454.7373595045,0.314961060226513,0.203201794297749
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",11,21560424,"ok",NA,-60.4316533676622,-29.3718725613301,-31.0597808063321,"iid",52.7817464423592,5.22260962096838e-09,0.301809693346419,1055.63492884718,0.301809693327983,0.174206382259148
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",12,21560425,"ok",NA,-87.2482219175461,-43.9363810450047,-43.3118408725414,"iid",0.0878715247322748,6.24570893762264e-08,0.254279012345365,1.7574304946455,0.254279008514231,0.192489010924804
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",13,21560426,"ok",NA,-116.348147400326,-58.3717974285825,-57.9763499717432,"iid",0.0728394319828766,5.07924122462547e-07,0.304218674637134,1.45678863965753,0.304218668067104,0.210539791421372
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",14,21560427,"ok",NA,-39.1262566806503,-40.0893144618836,0.96305778123326,"matern",0.0138478474499481,0.195034270665268,0.29667663187099,0.276956948998963,0.297255099284339,0.187673785709904
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",15,21560428,"ok",NA,-106.111467122537,-53.4408831788849,-52.6705839436518,"iid",0.0612548578794717,2.40136558419981e-07,0.313614923410233,1.22509715758943,0.313614923435158,0.20437176201202
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",16,21560429,"ok",NA,-82.7678235120874,-41.593400841818,-41.1744226702694,"iid",0.12408525916015,5.93702857932325e-07,0.280302945992084,2.48170518320299,0.280302944894233,0.189557122136678
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",17,21560430,"ok",NA,-77.3269591468619,-38.7012373881223,-38.6257217587396,"iid",1.52879608601491,2.68930096442489e-08,0.300244963103534,30.5759217202981,0.30024493686119,0.185935136086376
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",18,21560431,"ok",NA,-97.9145605970035,-49.3799362930216,-48.5346243039819,"iid",0.0395260772372322,5.20939753557025e-07,0.306923490130605,0.790521544744643,0.306923493575194,0.199295144124617
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",19,21560432,"ok",NA,-146.888580933289,-72.239723987914,-74.6488569453755,"iid",0.277555786713325,1.221893272306e-07,0.291836329106461,5.5511157342665,0.291836333182978,0.227951702425706
"increasing_domain__tau0_0.2__n_320",13,"increasing_domain","increasing-domain",0.2,320,4,"pilot",20,21560433,"ok",NA,-86.1054858455455,-43.3420501093395,-42.763435736206,"iid",0.0037245086334323,1.747031706588e-06,0.300490306877304,0.074490172668646,0.300490298040127,0.191745550155445
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",1,21660414,"ok",NA,-220.614592672623,-221.054765107684,0.440172435060902,"matern",0.000727890514770895,1.69206968308755,0.339644058351574,0.0145578102954179,0.341413411653678,0.439432233699865
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",2,21660415,"ok",NA,-266.694172633281,-266.736075556043,0.0419029227623469,"matern",3.86490751714051e-30,27481956278635.6,0.323691353314115,7.72981503428101e-29,0.325631782407802,0.519736477617006
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",3,21660416,"ok",NA,-243.672736991752,-243.146773001597,-0.525963990154992,"iid",0.000183874367902922,3.66436759560439,0.31794953530225,0.00367748735805844,0.31803333680794,0.477089063035861
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",4,21660417,"ok",NA,-259.022416522073,-258.744594880963,-0.277821641109199,"iid",3.56169146577037e-12,27844.9183299926,0.295992894058903,7.12338293154074e-11,0.296877207417377,0.504991772509847
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",5,21660418,"ok",NA,-252.75519314048,-253.595614242338,0.840421101857942,"matern",3.95074005121693e-05,8.17560503577919,0.292606070778389,0.000790148010243385,0.291037078827001,0.495654978701274
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",6,21660419,"ok",NA,-262.181288757451,-261.71646865124,-0.464820106210823,"iid",5.88049333786141e-34,2191775156730900,0.350193250220762,1.17609866757228e-32,0.350948971996156,0.510438635010292
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",7,21660420,"ok",NA,-257.137732808033,-257.5907784388,0.453045630767406,"matern",3.22962275447422e-11,9186.17538923674,0.357841859600724,6.45924550894845e-10,0.355545538938504,0.502888530433236
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",8,21660421,"ok",NA,-247.124469911116,-246.954306967224,-0.170162943892137,"iid",0.00763086849210649,0.61089170016588,0.292322049260002,0.15261736984213,0.291988475437822,0.483796224251629
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",9,21660422,"ok",NA,-265.028857827522,-264.64509968193,-0.383758145592765,"iid",1.56515361646525e-05,13.5733565451551,0.278724799514433,0.000313030723293051,0.277883833947214,0.515848293008308
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",10,21660423,"ok",NA,-256.320597484884,-256.776976520047,0.456379035162286,"matern",5.12548145796927e-05,7.2704159182868,0.290311382201675,0.00102509629159385,0.290142552026316,0.501408920343697
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",11,21660424,"ok",NA,-263.685703847517,-263.157439135442,-0.528264712075156,"iid",3.37462202201732e-05,9.1989153507721,0.309163841596387,0.000674924404403464,0.309688789816707,0.513095094842999
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",12,21660425,"ok",NA,-269.62083039263,-269.477160068403,-0.14367032422706,"iid",5.7352684233988e-06,22.7967605554682,0.225706744660643,0.000114705368467976,0.227223126213638,0.524866447223236
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",13,21660426,"ok",NA,-243.018162678577,-243.751684639723,0.73352196114638,"matern",0.0102420483757271,0.542470799147498,0.27711588091576,0.204840967514542,0.277274386877456,0.478150244397403
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",14,21660427,"ok",NA,-249.520963674853,-249.689463573368,0.16849989851562,"matern",2.88505921483832e-11,9454.0308256553,0.3091844004062,5.77011842967664e-10,0.307326430096022,0.488655318774419
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",15,21660428,"ok",NA,-235.47602175202,-235.293803736352,-0.182218015668241,"iid",0.000892913720510555,1.61487683020393,0.307494688146708,0.0178582744102111,0.306454065798231,0.463461241045382
"increasing_domain__tau0_0.5__n_320",14,"increasing_domain","increasing-domain",0.5,320,4,"pilot",16,21660429,"ok",NA,-245.861408815312,-245.458650815089,-0.40275800022232,"iid",3.34764420554516e-32,273781470268280,0.272466294637374,6.69528841109032e-31,0.273453083222221,0.481153678672511
